,sample_num,Observed,Shannon,InvSimpson,full_site,site,zone,site_zone,sample,spp,year,time,season,seq_run,lib_size,is.neg,even
40,1119,14,1.564371402,3.657364836,Carysfort,UK2,Offshore,UK2-O,UK2-O_1119,ssid,2018,Post,Fall,run2,1638,FALSE,0.592776589
41,112,465,4.471539993,36.27778101,Carysfort,UK2,Offshore,UK2-O,UK2-O_112,srad,2015,Pre,Spring,run1,45136,FALSE,0.728022267
42,113,1231,5.895890605,41.12424948,Carysfort,UK2,Offshore,UK2-O,UK2-O_113,srad,2015,Pre,Spring,run1,88061,FALSE,0.828588652
43,114,776,5.053452463,28.18361494,Carysfort,UK2,Offshore,UK2-O,UK2-O_114,srad,2015,Pre,Spring,run1,29634,FALSE,0.759443437
44,1140,419,4.798674847,45.82745474,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_1140,ssid,2018,Post,Fall,run2,44832,FALSE,0.794762742
45,1141,240,3.903071928,22.13096096,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_1141,ssid,2018,Post,Fall,run2,21473,FALSE,0.712156371
46,1142,137,3.486537341,12.6613768,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_1142,ssid,2018,Post,Fall,run2,13550,FALSE,0.708648548
47,1143,122,3.712544524,14.2465378,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_1143,ssid,2018,Post,Fall,run2,4737,FALSE,0.772799388
48,1144,236,4.749561567,42.44566793,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_1144,ssid,2018,Post,Fall,run2,10558,FALSE,0.869273019
49,1145,116,3.741403775,14.52377889,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_1145,ssid,2018,Post,Fall,run2,4292,FALSE,0.787069062
50,1146,83,3.484955386,15.87226344,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_1146,ssid,2018,Post,Fall,run2,2679,FALSE,0.788658315
51,1147,84,3.352805424,13.94594704,Cheeca Rocks,UK1,Inshore,UK1-I,UK1-I_1147,ssid,2018,Post,Fall,run2,8034,FALSE,0.756701434
