"","sample_num","Observed","Shannon","InvSimpson","full_site","site","zone","site_zone","sample","spp","year","time","season","seq_run","lib_size","is.neg","even"
"57","1190",359,3.1901911120293,5.43993984520957,"W Washer","LK1","Inshore","LK1-I","LK1-I_1190","srad","2018","Post","Fall","run2",34936,FALSE,0.542243124101351
"58","1191",51,0.736584533643981,1.28635638958946,"W Washer","LK1","Inshore","LK1-I","LK1-I_1191","srad","2018","Post","Fall","run2",19013,FALSE,0.187339063948675
"59","1192",86,2.79791849728165,5.75460511422993,"W Washer","LK1","Inshore","LK1-I","LK1-I_1192","srad","2018","Post","Fall","run2",7953,FALSE,0.628132094602264
"60","1193",578,5.57384276495235,118.739144853326,"W Washer","LK1","Inshore","LK1-I","LK1-I_1193","srad","2018","Post","Fall","run2",32412,FALSE,0.876449095498272
"61","1194",171,2.00081786197363,2.11717896551379,"W Washer","LK1","Inshore","LK1-I","LK1-I_1194","srad","2018","Post","Fall","run2",41858,FALSE,0.389138231233196
"62","1197",97,1.35638738362683,1.58227919209611,"W Washer","LK1","Inshore","LK1-I","LK1-I_1197","srad","2018","Post","Fall","run2",13866,FALSE,0.296496847560536
"63","1198",119,3.34406451464907,12.503536503224,"W Washer","LK1","Inshore","LK1-I","LK1-I_1198","srad","2018","Post","Fall","run2",10941,FALSE,0.699723394775024
"64","1199",30,0.367968966556534,1.12442698801486,"W Washer","LK1","Inshore","LK1-I","LK1-I_1199","srad","2018","Post","Fall","run2",10593,FALSE,0.108188065926567
"65","120",545,5.02028110893243,45.5977897213408,"Carysfort","UK2","Offshore","UK2-O","UK2-O_120","srad","2015","Pre","Spring","run1",41301,FALSE,0.796770636637831
"66","1201",82,0.986290814573311,1.37216035069106,"W Washer","LK1","Inshore","LK1-I","LK1-I_1201","ssid","2018","Post","Fall","run2",31112,FALSE,0.223815214728193
"67","1202",84,1.5392053017945,2.11454455312842,"W Washer","LK1","Inshore","LK1-I","LK1-I_1202","ssid","2018","Post","Fall","run2",27776,FALSE,0.347386355986625
"68","1203",64,0.770325005688504,1.27681654730069,"W Washer","LK1","Inshore","LK1-I","LK1-I_1203","ssid","2018","Post","Fall","run2",24647,FALSE,0.185224010929928
"69","1204",101,1.74493997809327,2.50994681526661,"W Washer","LK1","Inshore","LK1-I","LK1-I_1204","ssid","2018","Post","Fall","run2",39641,FALSE,0.378091963519852
"70","1205",35,0.419526970308416,1.13899177257044,"W Washer","LK1","Inshore","LK1-I","LK1-I_1205","ssid","2018","Post","Fall","run2",22638,FALSE,0.117998846541249
"71","1208",409,5.55073568770671,175.895087427144,"W Washer","LK1","Inshore","LK1-I","LK1-I_1208","ssid","2018","Post","Fall","run2",14735,FALSE,0.923012737330788
"72","1209",149,1.76258615919859,1.88625553230935,"W Washer","LK1","Inshore","LK1-I","LK1-I_1209","ssid","2018","Post","Fall","run2",25162,FALSE,0.352239223091656
"73","121",413,4.55716093125443,30.2795320396866,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_121","ssid","2015","Pre","Spring","run1",19599,FALSE,0.756570196871955
"74","122",80,2.77051649699097,6.32313320903575,"Basin Hill","UK2","Inshore","UK2-I","UK2-I_122","ssid","2015","Pre","Spring","run1",35138,FALSE,0.632245471779784
"75","1221",228,4.22866024656342,22.5160170151809,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1221","srad","2018","Post","Fall","run2",11139,FALSE,0.778852652889177
"76","1222",84,3.09336067820816,6.3280124109922,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1222","srad","2018","Post","Fall","run2",6828,FALSE,0.698146824534856
"77","1223",119,1.70554451530333,2.20537979041114,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1223","srad","2018","Post","Fall","run2",36756,FALSE,0.356873915847048
"78","1225",155,3.0921504195401,6.86686155009363,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1225","srad","2018","Post","Fall","run2",19596,FALSE,0.613105250470919
"79","1226",87,1.22596948474448,1.54682738929366,"E Sambo","LK1","Offshore","LK1-O","LK1-O_1226","srad","2018","Post","Fall","run2",19896,FALSE,0.274517399859499
